epoch,step,train_loss,val_loss
0,30,,0.006722578778862953
1,49,0.05479638651013374,
1,61,,0.007340038660913706
2,92,,0.003892516018822789
3,99,0.014264523983001709,
3,123,,0.002895965939387679
4,149,0.007011294364929199,
4,154,,0.003884256584569812
5,185,,0.0029160932172089815
6,199,0.006249799393117428,
6,216,,0.002619324717670679
