epoch,step,train_loss,val_loss
0,30,,0.10511305928230286
1,49,0.0016018388560041785,
1,61,,0.32053449749946594
2,92,,0.006207010708749294
3,99,0.002418698277324438,
3,123,,0.009426598437130451
4,149,0.0017924770945683122,
4,154,,0.010670650750398636
5,185,,0.01896495930850506
6,199,0.0005381904193200171,
6,216,,0.02826361171901226
7,247,,0.012210641987621784
